,ID,Name,Age,Nationality,Overall,Club,Value,Wage,Preferred Foot,Position,Jersey Number,Height,Weight,Release Clause
9180,200793,C. Robertson,24,Scotland,66,Rotherham United,€675K,€8K,Left,LCB,15,6'2,168lbs,€1.3M
9181,139609,C. Conway,33,Scotland,66,Blackburn Rovers,€400K,€12K,Right,LM,32,5'7,148lbs,€760K
9182,229721,Jajá,23,Brazil,66,Kalmar FF,€825K,€1K,Left,CM,50,5'10,154lbs,€1.1M
9183,173401,A. Vanins,38,Latvia,66,FC Zürich,€40K,€2K,Right,GK,1,6'1,187lbs,€58K
9184,187225,O. Mendoza,29,Mexico,66,Club Tijuana,€475K,€6K,Right,RB,28,5'8,159lbs,€808K
9185,198490,A. Faltsetas,30,Sweden,66,BK Häcken,€600K,€2K,Right,RCM,6,5'11,174lbs,€750K
9186,216154,J. Elsey,24,Australia,66,Adelaide United,€675K,€1K,Right,RCB,23,6'2,176lbs,€894K
9187,236378,A. Plizzari,18,Italy,66,Milan,€1.1M,€4K,Right,GK,35,6'2,161lbs,€2.5M
9188,116314,D. Martin,32,England,66,Millwall,€375K,€3K,Right,GK,16,6'2,190lbs,€713K
9189,186970,Gu Cao,30,China PR,66,Henan Jianye FC,€475K,€4K,Right,CB,5,6'0,165lbs,€1M
9190,235867,L. Strizzolo,26,Italy,66,Cittadella,€825K,€1K,Right,ST,9,6'2,183lbs,€1.3M
9191,236635,Juan Rodríguez,23,Spain,66,Real Sporting de Gijón,€750K,€3K,Right,CB,4,6'0,183lbs,€1.4M
9192,215132,S. Moyano,27,Argentina,66,Gimnasia y Esgrima La Plata,€550K,€3K,Right,GK,15,6'2,172lbs,€866K
9193,233564,A. Schetino,24,Uruguay,66,Cosenza,€775K,€11K,Right,CDM,15,6'0,161lbs,
9194,236636,A. Caci,21,France,66,RC Strasbourg Alsace,€925K,€4K,Right,CDM,19,6'0,154lbs,€2M
9195,209757,V. Janjetović,30,Australia,66,Western Sydney Wanderers,€425K,€2K,Right,GK,20,6'2,185lbs,€531K
9196,225117,N. Haas,22,Switzerland,66,Palermo,€1.1M,€7K,Right,CM,28,5'11,163lbs,
9197,225629,T. Valls,22,France,66,Nîmes Olympique,€850K,€5K,Left,CM,18,5'11,165lbs,€1.8M
9198,238685,P. Herrmann,30,Germany,66,Holstein Kiel,€475K,€4K,Right,RB,19,5'10,185lbs,€736K
9199,183645,C. Ramsebner,29,Austria,66,LASK Linz,€500K,€4K,Right,RCB,15,6'3,183lbs,€725K
9200,205406,L. Martinelli,29,Italy,66,Foggia,€500K,€1K,Right,LCB,14,6'1,161lbs,€800K
9201,145758,Freire,28,Brazil,66,Shimizu S-Pulse,€525K,€2K,Right,LCB,4,6'2,181lbs,€656K
9202,155998,T. Černý,33,Czech Republic,66,Aberdeen,€325K,€2K,Left,GK,20,6'0,183lbs,€569K
9203,242270,N. Spalek,21,Slovakia,66,Brescia,€1M,€1K,Right,RW,7,5'7,139lbs,€1.8M
9204,178014,N. Madonna,31,Italy,66,Padova,€425K,€1K,Right,RWB,16,6'0,159lbs,€659K
9205,183646,M. Kobras,32,Austria,66,SCR Altach,€375K,€3K,Right,GK,1,6'0,176lbs,€544K
9206,185438,N. Bärkroth,26,Sweden,66,Djurgårdens IF,€750K,€2K,Right,RW,19,5'8,165lbs,€994K
9207,205663,M. Busellato,25,Italy,66,Foggia,€775K,€1K,Right,CM,30,5'9,161lbs,€1.3M
9208,170591,M. Stein,32,Germany,66,FC Energie Cottbus,€375K,€1K,Right,RCB,21,6'0,165lbs,€544K
9209,207712,N. Bertrams,25,Netherlands,66,FC Nordsjælland,€625K,€3K,Right,GK,31,6'1,179lbs,€906K
9210,217696,A. Doukha,31,Algeria,66,Al Raed,€400K,€5K,Right,GK,30,6'1,187lbs,€660K
9211,218464,E. Quiñones,29,Colombia,66,Millonarios FC,€625K,€2K,Left,LM,29,5'9,172lbs,€875K
9212,221024,A. Sørensen,22,Denmark,66,SSV Jahn Regensburg,€850K,€8K,Right,RCB,4,6'3,174lbs,
9213,241248,Wang Zhuo,28,China PR,66,Guizhou Hengfeng FC,€525K,€4K,Right,GK,56,6'2,205lbs,€1.2M
9214,188257,B. Easton,30,Scotland,66,St. Johnstone FC,€475K,€2K,Left,LB,24,6'0,168lbs,€831K
9215,199010,A. Boyle,27,Republic of Ireland,66,Dundee FC,€625K,€4K,Left,CB,23,5'10,170lbs,
9216,237410,V. Kravets,20,Ukraine,66,CD Lugo,€900K,€2K,Left,LB,3,6'1,172lbs,€1.6M
9217,173666,N. Law,30,England,66,Exeter City,€600K,€4K,Right,LM,8,5'10,161lbs,€1.1M
9218,243554,Basilio,34,Spain,66,CF Rayo Majadahonda,€260K,€2K,Right,GK,1,6'1,183lbs,€403K
9219,183138,K. Pearce,28,Barbados,66,Mansfield Town,€525K,€6K,Right,CB,5,6'2,209lbs,€919K
9220,235619,M. Edwards,19,England,66,Excelsior,€1.4M,€10K,Left,RM,18,5'9,134lbs,
9221,105827,P. Brożek,35,Poland,66,Wisła Kraków,€300K,€2K,Right,ST,23,5'11,159lbs,€405K
9222,245091,L. Ravanelli,21,Italy,66,Padova,€875K,€9K,Right,RCB,20,6'2,165lbs,
9223,193123,A. Taylor,27,Wales,66,Northampton Town,€600K,€5K,Right,RCB,6,6'4,168lbs,€1.1M
9224,214884,M. Nalepa,25,Poland,66,Lechia Gdańsk,€725K,€3K,Right,RCB,25,6'3,176lbs,€1M
9225,222052,Lee Myung Jae,24,Korea Republic,66,Ulsan Hyundai FC,€700K,€2K,Left,LB,13,5'11,165lbs,€928K
9226,241252,Tang Xin,27,China PR,66,Guizhou Hengfeng FC,€525K,€4K,Left,LB,2,5'10,163lbs,€1.1M
9227,226405,A. Arregui,25,Argentina,66,San Martin de Tucumán,€675K,€3K,Right,RCM,13,5'9,163lbs,€1M
9228,228197,H. El Sayed,26,Egypt,66,Ettifaq FC,€625K,€8K,Left,LB,33,5'7,150lbs,€1.1M
9229,186725,D. Horst,32,United States,66,Real Salt Lake,€375K,€2K,Right,CB,4,6'4,209lbs,€563K
9230,204134,Álex Barrera,27,Spain,66,Extremadura UD,€725K,€2K,Right,CM,4,6'3,172lbs,€1.2M
9231,221286,Ricardo Vaz,23,Portugal,66,CF Reus Deportiu,€850K,€2K,Right,LM,10,5'8,150lbs,€1.4M
9232,238694,L. Röser,24,Germany,66,SG Dynamo Dresden,€900K,€6K,Right,ST,9,6'0,170lbs,€1.6M
9233,245350,C. Feraud,27,Ecuador,66,Al Hazem,€550K,€4K,Right,CDM,10,5'6,134lbs,€908K
9234,238951,R. Eckardt,28,Germany,66,FC Carl Zeiss Jena,€650K,€1K,Right,RDM,9,5'10,154lbs,€943K
9235,205672,K. Heerings,28,Netherlands,66,Fortuna Sittard,€525K,€3K,Left,CB,4,6'3,179lbs,€761K
9236,230504,Lorenzao Masca,34,Brazil,66,Cruzeiro,€350K,€9K,Right,ST,20,5'8,148lbs,€665K
9237,240744,M. Ojeda,19,Argentina,66,Racing Club,€1.4M,€3K,Left,LM,17,5'10,163lbs,€2.9M
9238,242792,M. Ndockyt,19,Congo,66,RCD Mallorca,€1M,€3K,Left,CAM,12,5'10,139lbs,
9239,193896,P. Funk,28,Germany,66,VfR Aalen,€525K,€1K,Right,LCM,18,5'10,170lbs,€761K
9240,209001,M. Fallatah,30,Saudi Arabia,66,Al Hilal,€625K,€11K,Right,ST,44,5'10,146lbs,€1.1M
9241,218729,Euller,23,Brazil,66,Al Shabab,€800K,€7K,Left,LB,16,5'9,161lbs,€1.5M
9242,221801,Liao Lisheng,25,China PR,66,Guangzhou Evergrande Taobao FC,€775K,€5K,Right,CDM,2,5'11,154lbs,€1.9M
9243,227945,S. Findlay,22,Scotland,66,Kilmarnock,€850K,€2K,Left,LCB,17,6'3,181lbs,€1.7M
9244,229993,H. Sönmez,27,Turkey,66,Atiker Konyaspor,€675K,€6K,Right,ST,35,5'11,165lbs,€1.4M
9245,223082,W. Norris,24,England,66,Wolverhampton Wanderers,€650K,€10K,Left,GK,31,6'3,179lbs,€1.4M
9246,223594,M. Spano Rahou,23,France,66,Grenoble Foot 38,€725K,€2K,Right,LCB,17,6'0,174lbs,€1.3M
9247,223850,L. Zarandia,22,Georgia,66,Arka Gdynia,€1M,€2K,Left,RM,10,5'10,163lbs,€1.6M
9248,188522,Fábinho,33,Brazil,66,Philadelphia Union,€250K,€2K,Left,LB,33,5'7,150lbs,€375K
9249,223339,Zé Manuel,27,Portugal,66,Santa Clara,€675K,€2K,Right,LW,70,5'10,157lbs,€1.4M
9250,224875,B. Innocent,22,Nigeria,66,Malmö FF,€975K,€2K,Right,CDM,20,5'11,154lbs,€1.5M
9251,225387,L. Page,22,England,66,Charlton Athletic,€850K,€3K,Left,LB,3,5'10,159lbs,€1.7M
9252,228715,B. Van Durmen,21,Belgium,66,Royal Excel Mouscron,€825K,€3K,Left,CDM,30,6'1,174lbs,€1.4M
9253,228971,Jano,31,Spain,66,SV Mattersburg,€425K,€5K,Right,RCM,10,6'2,172lbs,€616K
9254,197996,E. Larsson,26,Sweden,66,Malmö FF,€625K,€2K,Right,RWB,2,5'9,150lbs,€859K
9255,200812,M. Ehmer,26,Germany,66,Gillingham,€550K,€3K,Right,RCB,5,6'2,165lbs,€963K
9256,224108,V. Solomon-Otabor,22,Nigeria,66,Birmingham City,€1.1M,€7K,Right,LM,22,5'9,170lbs,€2.3M
9257,237420,V. Janjičić,19,Switzerland,66,Hamburger SV,€875K,€2K,Right,CDM,16,5'11,181lbs,€1.6M
9258,242028,R. Blanco,28,Argentina,66,Curicó Unido,€650K,€2K,Left,CAM,10,5'4,141lbs,€878K
9259,190060,N. Toko,27,DR Congo,66,Al Fateh,€650K,€8K,Right,RDM,28,5'9,154lbs,€1.1M
9260,210029,J. Rafferty,24,Republic of Ireland,66,Rochdale,€725K,€2K,Right,RB,2,6'0,165lbs,€1.3M
9261,211565,Higinio,24,Spain,66,CD Numancia,€875K,€3K,Right,ST,9,6'0,174lbs,€1.5M
9262,230509,Danilo Sacrio,26,Brazil,66,Paraná,€700K,€7K,Right,ST,9,5'9,159lbs,€1.3M
9263,234093,T. Szántó,22,Hungary,66,SK Rapid Wien,€1M,€5K,Right,CAM,18,5'10,161lbs,€1.8M
9264,173165,N. Ravaglia,29,Italy,66,US Cremonese,€500K,€1K,Right,GK,1,6'0,185lbs,€838K
9265,229742,H. Alpsoy,21,Turkey,66,Antalyaspor,€975K,€4K,Right,CDM,22,6'1,172lbs,€2.1M
9266,210543,M. Migliorini,26,Italy,66,US Salernitana 1919,€650K,€2K,Right,CB,25,6'4,190lbs,€1.1M
9267,230511,Emílio Trevões,30,Brazil,66,Vitória,€625K,€5K,Left,ST,20,5'10,159lbs,€1.2M
9268,236399,L. Bergsma,21,Netherlands,66,AZ Alkmaar,€875K,€3K,Right,CB,23,6'1,159lbs,€1.5M
9269,179055,A. Marciniak,29,Poland,66,Arka Gdynia,€475K,€2K,Left,LB,17,6'1,172lbs,€641K
9270,183407,S. Kotysch,29,Germany,66,Sint-Truidense VV,€500K,€4K,Right,CB,23,6'2,168lbs,€750K
9271,202864,N. Peñailillo,26,Chile,66,Deportes Iquique,€625K,€1K,Left,LB,14,6'0,165lbs,€891K
9272,224624,Fu Huan,24,China PR,66,Shanghai SIPG FC,€725K,€4K,Right,RB,23,6'0,154lbs,€1.6M
9273,226928,B. Emir,30,Turkey,66,Göztepe SK,€475K,€7K,Left,LB,41,5'10,161lbs,€950K
9274,230512,Flávio Triginho,34,Brazil,66,Botafogo,€350K,€7K,Right,ST,19,5'8,146lbs,€665K
9275,101488,D. Haas,34,Germany,66,FC Erzgebirge Aue,€260K,€2K,Right,GK,34,6'2,196lbs,€403K
9276,188272,Magno Novaes,35,Brazil,66,AS Béziers,€150K,€1K,Right,GK,1,6'0,187lbs,€263K
9277,192624,S. Ferguson,26,Northern Ireland,66,Millwall,€700K,€5K,Left,LM,3,5'9,146lbs,€1.3M
9278,198257,S. Sinovic,31,United States,66,Sporting Kansas City,€425K,€2K,Left,LB,15,5'10,170lbs,€638K
9279,229745,B. Enobakhare,20,Nigeria,66,Kilmarnock,€1.4M,€14K,Right,RW,15,5'10,170lbs,
9280,164465,T. McMahon,32,England,66,Oxford United,€350K,€4K,Right,RB,29,5'11,159lbs,€613K
9281,212338,E. Ba,25,France,66,Racing Club de Lens,€675K,€3K,Right,RDM,7,6'0,165lbs,€1.2M
9282,214386,C. Ayala,32,Colombia,66,Rionegro Águilas,€375K,€1K,Right,LDM,8,5'10,163lbs,€506K
9283,202611,Manuel Sánchez,30,Spain,66,Elche CF,€475K,€2K,Left,CDM,6,6'1,172lbs,€736K
9284,205939,O. Bulut,24,Germany,66,Eintracht Braunschweig,€825K,€2K,Right,LCM,25,5'10,152lbs,€1.3M
9285,211059,R. Godínez,25,Mexico,66,Lobos BUAP,€725K,€2K,Right,CB,24,6'1,152lbs,€1.3M
9286,163955,S. Anderson,32,Scotland,66,St. Johnstone FC,€375K,€2K,Right,CB,6,5'11,159lbs,€656K
9287,231027,A. Marchesano,27,Switzerland,66,FC Zürich,€725K,€5K,Right,CM,10,5'6,137lbs,€1.1M
9288,235379,E. Ndoj,21,Albania,66,Brescia,€975K,€1K,Right,RCM,6,6'2,163lbs,€1.7M
9289,209268,D. Rose,30,England,66,Portsmouth,€600K,€4K,Left,CM,4,5'7,146lbs,€1.1M
9290,211828,J. Oumari,29,Lebanon,66,Sagan Tosu,€500K,€2K,Left,LCB,33,6'2,176lbs,€625K
9291,215668,R. Festersen,31,Denmark,66,Odense Boldklub,€575K,€5K,Right,ST,10,5'9,165lbs,€719K
9292,157300,J. Blayac,35,France,66,GFC Ajaccio,€300K,€2K,Right,ST,13,6'2,176lbs,€525K
9293,242036,M. Ljujić,24,Serbia,66,Os Belenenses,€850K,€2K,Left,CAM,11,6'1,165lbs,€1.8M
9294,244340,R. Vodišek,19,Slovenia,66,Genoa,€975K,€1K,Right,GK,25,6'2,183lbs,€2.3M
9296,163445,L. Frecklington,32,Republic of Ireland,66,Lincoln City,€475K,€6K,Right,LCM,8,5'11,165lbs,€831K
9297,241781,M. Awad,25,Egypt,66,Al Wehda,€575K,€5K,Right,GK,1,6'0,139lbs,€1M
9298,191861,Dong Xuesheng,29,China PR,66,Hebei China Fortune FC,€650K,€5K,Right,ST,9,6'1,181lbs,€1.4M
9299,225654,J. Düker,22,Germany,66,SC Paderborn 07,€875K,€4K,Left,CF,9,6'2,176lbs,€1.4M
9300,236918,A. Dreyer,20,Denmark,66,Brighton & Hove Albion,€1.2M,€9K,Left,RM,32,5'8,154lbs,€2.4M
9301,237942,P. Estupiñán,20,Ecuador,66,RCD Mallorca,€900K,€9K,Left,LB,30,5'9,152lbs,
9302,211831,D. Mast,26,Germany,66,FC Würzburger Kickers,€750K,€3K,Left,LM,16,6'1,174lbs,€1.1M
9303,234359,Andoni López,22,Spain,66,UD Almería,€950K,€5K,Left,LB,18,6'2,168lbs,
9304,171895,F. Canales,31,Mexico,66,Lobos BUAP,€400K,€2K,Right,GK,31,6'0,165lbs,€660K
9305,239479,S. Scappini,30,Italy,66,Cittadella,€625K,€1K,Right,RS,19,5'11,163lbs,€969K
9306,216184,S. Nutz,26,Austria,66,SCR Altach,€775K,€4K,Left,CAM,22,5'10,148lbs,€1.2M
9307,218744,J. Byrne,22,Republic of Ireland,66,Shamrock Rovers,€925K,€1K,Right,CM,16,5'9,161lbs,€1.6M
9308,230264,Dilson Calegari,34,Brazil,66,Vitória,€325K,€4K,Left,CAM,18,5'10,165lbs,€618K
9309,183160,Cris,34,Portugal,66,CD Feirense,€200K,€3K,Right,RDM,17,5'10,159lbs,€420K
9310,197241,K. Pannewitz,26,Germany,66,FC Carl Zeiss Jena,€750K,€1K,Right,LDM,26,6'1,179lbs,€1.1M
9311,201081,B. Kopacz,26,Poland,66,Zagłębie Lubin,€675K,€2K,Right,RB,2,6'2,187lbs,€962K
9312,156025,H. Patronen,34,Finland,66,HJK Helsinki,€200K,€1K,Right,CB,4,6'0,176lbs,€430K
9313,224121,A. Capello,22,Italy,66,Padova,€900K,€8K,Right,LS,28,6'0,165lbs,
9314,224633,He Guan,25,China PR,66,Shanghai SIPG FC,€700K,€4K,Right,RCB,28,5'11,174lbs,€1.6M
9315,182905,V. Skjerve,30,Norway,66,FK Haugesund,€475K,€2K,Right,CB,18,6'2,172lbs,€594K
9316,190585,S. Williams,28,United States,66,LA Galaxy,€500K,€3K,Right,RB,29,5'11,170lbs,€750K
9317,214906,A. Hughes,26,Wales,66,Preston North End,€625K,€4K,Left,LB,16,6'3,179lbs,€1.2M
9318,234874,M. Jansen,25,Germany,66,SV Sandhausen,€700K,€2K,Right,CDM,27,5'10,163lbs,€1.2M
9319,235642,R. Yates,20,England,66,Nottingham Forest,€1.2M,€10K,Right,CM,22,6'3,170lbs,€3.1M
9320,235899,D. Zeefuik,20,Netherlands,66,FC Groningen,€825K,€2K,Right,RB,42,5'10,168lbs,€1.4M
9321,178043,F. Della Rocca,30,Italy,66,Padova,€600K,€2K,Left,CM,32,6'0,170lbs,€930K
9322,208764,Z. Alomerović,27,Serbia,66,Lechia Gdańsk,€550K,€2K,Right,GK,1,6'2,187lbs,€784K
9323,216444,M. Gouaida,25,Tunisia,66,SV Sandhausen,€775K,€2K,Left,LM,8,5'10,159lbs,€1.3M
9324,220028,S. Adekugbe,23,Canada,66,Vålerenga Fotball,€750K,€1K,Left,LB,25,5'9,165lbs,€1.1M
9325,233084,N. Molina,20,Argentina,66,Defensa y Justicia,€900K,€4K,Right,RB,18,5'9,154lbs,
9326,187004,M. Maâzou,29,Niger,66,Racing Club de Lens,€625K,€4K,Right,RM,25,6'2,176lbs,€1.1M
9327,207741,M. Lieder,28,Netherlands,66,SønderjyskE,€675K,€5K,Right,ST,10,6'2,187lbs,€844K
9328,223357,W. Kaptoum,21,Cameroon,66,Real Betis,€1.1M,€5K,Right,CM,34,5'7,159lbs,€2.5M
9329,235133,M. Finotto,25,Italy,66,Cittadella,€875K,€5K,Left,LS,30,6'0,159lbs,
9330,219518,P. Becker,25,Argentina,66,CD Antofagasta,€800K,€5K,Right,RM,11,5'8,159lbs,
9331,177278,D. Rangelov,35,Bulgaria,66,FC Energie Cottbus,€300K,€1K,Right,LS,38,6'0,176lbs,€435K
9332,186494,M. Oxley,27,England,66,Southend United,€425K,€2K,Right,GK,1,6'3,161lbs,€744K
9333,200319,B. Coker,29,England,66,Southend United,€475K,€3K,Left,LB,3,5'11,163lbs,€831K
9334,221567,Sim Sang Min,25,Korea Republic,66,FC Seoul,€675K,€2K,Left,LB,19,5'8,154lbs,€894K
9335,210304,H. Zuck,27,Germany,66,1. FC Kaiserslautern,€675K,€2K,Left,LM,21,5'9,152lbs,€979K
9336,222080,H. Zapata,23,Colombia,66,La Equidad,€1M,€1K,Right,RM,8,6'0,170lbs,€1.6M
9337,172928,C. Lines,32,England,66,Bristol Rovers,€475K,€4K,Right,CM,14,6'2,174lbs,€831K
9338,190592,M. Sollbauer,28,Austria,66,Wolfsberger AC,€600K,€4K,Right,RCB,26,6'2,190lbs,€915K
9339,203137,R. Jansson,26,Sweden,66,AIK,€675K,€3K,Left,LCB,24,6'2,192lbs,€928K
9340,208513,A. Guido,24,United States,66,Club Tijuana,€900K,€5K,Right,CM,14,5'10,170lbs,€1.7M
9341,212353,I. González,26,Mexico,66,Monarcas Morelia,€625K,€3K,Right,RB,32,5'10,165lbs,€1.1M
9342,213377,H. Al Hazaa,26,Saudi Arabia,66,Ettifaq FC,€775K,€9K,Right,ST,9,5'9,141lbs,€1.3M
9343,215169,F. Castillón,32,Argentina,66,Club Atlético Aldosivi,€500K,€4K,Right,RM,19,5'8,157lbs,€725K
9344,228225,W. Harding,21,England,66,Birmingham City,€850K,€5K,Right,RB,45,5'11,174lbs,€1.8M
9345,177793,G. Tansey,29,England,66,Aberdeen,€500K,€3K,Right,CDM,12,6'1,172lbs,€875K
9346,186241,H. Ojamaa,27,Estonia,66,Miedź Legnica,€675K,€2K,Right,LF,21,5'9,165lbs,€911K
9347,214914,M. Ríos,34,Chile,66,Deportes Iquique,€325K,€1K,Right,RM,15,5'8,150lbs,€439K
9348,224386,M. Tévez,21,Argentina,66,Defensa y Justicia,€1.1M,€5K,Right,RW,32,5'7,152lbs,
9349,242050,E. Sosa,22,Venezuela,66,Columbus Crew SC,€950K,€2K,Right,CAM,20,5'7,165lbs,€1.6M
9350,213635,T. Lapslie,22,England,66,Colchester United,€825K,€4K,Right,LDM,4,5'6,152lbs,€1.6M
9351,226179,M. Sauer,24,Germany,66,SpVgg Greuther Fürth,€725K,€3K,Right,RB,24,5'10,154lbs,€1.2M
9352,234371,R. Descamps,22,France,66,Clermont Foot 63,€700K,€11K,Left,GK,1,6'4,174lbs,
9353,239491,J. Álvarez,22,Argentina,66,Club Atlético Banfield,€950K,€4K,Right,LM,22,5'9,157lbs,€1.6M
9354,204164,A. Ludwig,25,Denmark,66,Odense Boldklub,€775K,€4K,Left,LCB,3,6'0,187lbs,€1.1M
9355,205956,C. Dunne,25,Republic of Ireland,66,Motherwell,€650K,€2K,Left,LCB,18,6'2,190lbs,€1.2M
9356,214660,L. Rodríguez,24,Argentina,66,Club Atlético Tigre,€725K,€2K,Left,LB,20,5'6,157lbs,
9357,224388,J. Gómez,22,Colombia,66,Junior FC,€975K,€1K,Right,CB,21,6'0,172lbs,€1.6M
9358,231044,J. Aribo,21,England,66,Charlton Athletic,€1.1M,€3K,Left,LCM,17,6'0,168lbs,€2.1M
9359,232580,Gabriel,20,Brazil,66,LOSC Lille,€975K,€6K,Left,CB,4,6'3,192lbs,€2.1M
9360,234372,C. Machado,28,Bolivia,66,New England Revolution,€575K,€3K,Right,CDM,13,5'8,154lbs,€877K
9361,121988,L. Kruse,34,Germany,66,Eintracht Braunschweig,€260K,€2K,Right,GK,30,6'1,185lbs,€377K
9362,191108,S. McConville,29,England,66,Accrington Stanley,€625K,€2K,Right,LM,11,5'11,163lbs,€1.1M
9363,193412,D. Drocco,29,Argentina,66,Club Atlético Huracán,€625K,€5K,Right,CM,26,5'6,154lbs,€938K
9364,216709,A. Sušac,29,Croatia,66,VfL Osnabrück,€500K,€2K,Right,RCB,17,6'1,176lbs,€725K
9365,229509,M. Perlak,32,Austria,66,SV Mattersburg,€500K,€6K,Right,CAM,20,5'7,132lbs,€725K
9366,165509,B. Clarke,30,Republic of Ireland,66,Charlton Athletic,€625K,€4K,Left,ST,10,5'7,141lbs,€1.1M
9367,232581,Eduardo,25,Brazil,66,Kawasaki Frontale,€625K,€3K,Left,CB,23,6'0,185lbs,€859K
9368,199046,K. Dawson,28,Republic of Ireland,66,Cheltenham Town,€650K,€4K,Right,RM,8,5'10,176lbs,€1.1M
9369,220038,H. McGahey,22,England,66,Rochdale,€825K,€2K,Right,RCB,6,6'2,187lbs,€1.6M
9370,222342,Gu Chao,28,China PR,66,Jiangsu Suning FC,€550K,€5K,Right,GK,1,6'4,190lbs,€1.2M
9371,232070,R. Caballero,27,Paraguay,66,Rionegro Águilas,€675K,€1K,Left,ST,9,6'0,176lbs,€911K
9372,236166,Ever Rodeiro,34,Brazil,66,Botafogo,€325K,€7K,Right,CAM,20,5'8,157lbs,€618K
9373,246406,X. Arreaga,23,Ecuador,66,,€0,€0,Right,CB,14,6'0,165lbs,
9374,187014,C. Cercado,29,Mexico,66,Lobos BUAP,€500K,€3K,Left,CB,2,5'7,150lbs,€825K
9375,197511,H. Al Raheb,34,Saudi Arabia,66,Al Shabab,€350K,€10K,Right,ST,99,5'6,139lbs,€578K
9376,198279,C. Schuler,30,United States,66,Orlando City SC,€475K,€2K,Left,CB,28,6'4,205lbs,€713K
9377,199815,S. Mantom,26,England,66,Southend United,€775K,€3K,Right,RDM,18,5'9,154lbs,€1.4M
9378,203399,O. Bouy,25,Netherlands,66,PEC Zwolle,€750K,€10K,Left,LCB,34,5'11,174lbs,
9379,209287,J. Dongou Tsafack,23,Cameroon,66,CD Lugo,€925K,€3K,Right,ST,14,5'9,154lbs,€1.7M
9380,216199,P. Mainka,23,Germany,66,1. FC Heidenheim 1846,€725K,€3K,Right,RCB,6,6'4,190lbs,€1.2M
9381,172423,A. Kantari,33,Morocco,66,Valenciennes FC,€260K,€2K,Left,LCB,24,6'1,172lbs,€455K
9382,245383,T. Mavromatis,21,Greece,66,Panathinaikos FC,€825K,€1K,Left,LCB,24,6'1,170lbs,€2M
9383,224648,Li Lei,26,China PR,66,Beijing Sinobo Guoan FC,€625K,€5K,Left,LB,4,6'0,146lbs,€1.4M
9384,236168,Raphael Doninho,30,Brazil,66,Grêmio,€600K,€8K,Right,CAM,18,5'6,141lbs,€1.1M
9385,177544,K. Bülow,32,Germany,66,FC Hansa Rostock,€375K,€1K,Right,LDM,4,6'2,179lbs,€544K
9386,199049,R. Magyar,27,Sweden,66,SpVgg Greuther Fürth,€600K,€3K,Right,LCB,5,6'4,187lbs,€975K
9387,208521,F. Brillant,33,France,66,DC United,€260K,€2K,Right,RCB,13,6'2,181lbs,€390K
9388,157321,K. Tamada,38,Japan,66,Nagoya Grampus,€220K,€2K,Left,RF,28,5'8,148lbs,€275K
9389,223369,M. Ballmert,24,Germany,66,SV Meppen,€675K,€1K,Right,RB,15,5'8,150lbs,€1M
9390,226697,M. Laínez,22,Mexico,66,Lobos BUAP,€875K,€2K,Left,RM,19,5'7,146lbs,€1.6M
9391,207754,K. Mayi,25,France,66,Stade Brestois 29,€850K,€3K,Right,ST,9,6'0,172lbs,€1.6M
9392,208778,N. Manfredini,30,Italy,66,Spezia,€425K,€1K,Right,GK,22,6'3,176lbs,€659K
9393,232586,K. Koizumi,23,Japan,66,Kashiwa Reysol,€750K,€3K,Right,RB,8,5'8,152lbs,€1.1M
9394,202123,C. Aneke,24,England,66,Milton Keynes Dons,€875K,€5K,Right,ST,10,6'3,183lbs,€1.6M
9395,206219,Juan Cruz,25,Spain,66,Elche CF,€625K,€2K,Left,LB,23,5'11,154lbs,€1M
9396,219531,S. Olivarez,26,Argentina,66,Belgrano de Córdoba,€675K,€4K,Left,CB,25,5'11,181lbs,
9397,223115,P. Gladon,26,Netherlands,66,Sint-Truidense VV,€775K,€19K,Right,ST,18,6'2,183lbs,
9398,232331,E. Aydoğan,21,Turkey,66,Bursaspor,€1.4M,€4K,Left,CM,34,6'0,170lbs,€3.7M
9399,243851,V. Pule,26,South Africa,66,Orlando Pirates,€750K,€1K,Left,LW,26,5'7,141lbs,€1.7M
9400,244363,Daniel Fuzato,20,Brazil,66,Roma,€800K,€7K,Right,GK,63,6'3,194lbs,€1.5M
9401,211340,G. Valverde,28,Bolivia,66,,€0,€0,Right,RCB,5,5'10,168lbs,
9402,27532,D. de Vries,37,Netherlands,66,Celtic,€40K,€7K,Right,GK,24,6'3,212lbs,€72K
9403,170636,A. Lithgow,30,Scotland,66,Livingston FC,€475K,€2K,Right,LCB,4,6'1,187lbs,€831K
9404,198285,L. Nicholls,25,England,66,Milton Keynes Dons,€625K,€4K,Right,GK,1,6'3,187lbs,€1.1M
9405,201869,R. Teibert,25,Canada,66,Vancouver Whitecaps FC,€700K,€2K,Left,CDM,22,5'8,146lbs,€1.1M
9406,214669,M. Figueroa,28,Argentina,66,San Martin de Tucumán,€675K,€4K,Right,ST,19,5'7,159lbs,€979K
9407,223885,A. Nübel,21,Germany,66,FC Schalke 04,€925K,€4K,Right,GK,35,6'4,190lbs,€1.8M
9408,231821,Z. Al Sahafi,24,Saudi Arabia,66,Al Ittihad,€700K,€8K,Right,CB,14,6'2,161lbs,€1.2M
9409,235149,J. Schouten,21,Netherlands,66,Excelsior,€900K,€2K,Right,RDM,6,6'1,159lbs,€1.5M
